State (Angle),Summed X actions,Summed Y actions,Times State appeared,Action_Policy X,Action Policy Y,Average First Angle
87,0.0,-3.0,1,0.0,-3.0,130.30754177542659
323,15.0,22.0,4,3.75,5.5
324,40.0,48.0,6,6.666666666666667,8.0
325,7.0,6.0,1,7.0,6.0
326,25.0,24.0,4,6.25,6.0
327,15.0,13.0,2,7.5,6.5
328,4.0,6.0,1,4.0,6.0
329,12.0,12.0,2,6.0,6.0
330,8.0,6.0,1,8.0,6.0
331,20.0,14.0,3,6.666666666666667,4.666666666666667
332,15.0,17.0,3,5.0,5.666666666666667
333,33.0,26.0,5,6.6,5.2
335,10.0,11.0,2,5.0,5.5
336,11.0,11.0,2,5.5,5.5
337,12.0,13.0,2,6.0,6.5
338,15.0,10.0,2,7.5,5.0
339,12.0,11.0,2,6.0,5.5
340,12.0,10.0,1,12.0,10.0
341,9.0,8.0,2,4.5,4.0
342,41.0,25.0,6,6.833333333333333,4.166666666666667
343,40.0,23.0,7,5.714285714285714,3.2857142857142856
344,30.0,18.0,4,7.5,4.5
345,22.0,12.0,4,5.5,3.0
346,12.0,9.0,2,6.0,4.5
347,37.0,14.0,6,6.166666666666667,2.3333333333333335
349,46.0,17.0,6,7.666666666666667,2.8333333333333335
350,25.0,10.0,4,6.25,2.5
351,60.0,17.0,6,10.0,2.8333333333333335
352,33.0,10.0,4,8.25,2.5
353,51.0,17.0,7,7.285714285714286,2.4285714285714284
354,3.0,8.0,1,3.0,8.0
355,57.0,14.0,9,6.333333333333333,1.5555555555555556
357,26.0,6.0,4,6.5,1.5
358,44.0,12.0,5,8.8,2.4
365,56.0,10.0,8,7.0,1.25
367,26.0,6.0,5,5.2,1.2
368,18.0,0.0,3,6.0,0.0
369,12.0,3.0,2,6.0,1.5
370,48.0,5.0,7,6.857142857142857,0.7142857142857143
371,19.0,2.0,3,6.333333333333333,0.6666666666666666
372,44.0,4.0,6,7.333333333333333,0.6666666666666666
373,12.0,0.0,2,6.0,0.0
374,30.0,1.0,5,6.0,0.2
375,40.0,-1.0,5,8.0,-0.2
376,92.0,-10.0,11,8.363636363636363,-0.9090909090909091
377,23.0,-2.0,3,7.666666666666667,-0.6666666666666666
378,47.0,2.0,7,6.714285714285714,0.2857142857142857
379,33.0,-1.0,5,6.6,-0.2
380,30.0,-3.0,4,7.5,-0.75
382,26.0,-5.0,3,8.666666666666666,-1.6666666666666667
383,47.0,-8.0,6,7.833333333333333,-1.3333333333333333
384,55.0,-7.0,7,7.857142857142857,-1.0
385,14.0,-2.0,2,7.0,-1.0
386,24.0,-3.0,3,8.0,-1.0
387,30.0,-5.0,4,7.5,-1.25
388,40.0,-7.0,6,6.666666666666667,-1.1666666666666667
389,16.0,-3.0,2,8.0,-1.5
390,16.0,-5.0,2,8.0,-2.5
391,8.0,-3.0,1,8.0,-3.0
392,36.0,-9.0,5,7.2,-1.8
393,13.0,-4.0,2,6.5,-2.0
394,31.0,-10.0,4,7.75,-2.5
395,8.0,-2.0,1,8.0,-2.0
396,27.0,-10.0,4,6.75,-2.5
397,14.0,-4.0,2,7.0,-2.0
399,26.0,-11.0,3,8.666666666666666,-3.6666666666666665
400,3.0,-2.0,1,3.0,-2.0
402,44.0,-22.0,6,7.333333333333333,-3.6666666666666665
403,6.0,-3.0,1,6.0,-3.0
404,42.0,-16.0,6,7.0,-2.6666666666666665
406,37.0,-14.0,4,9.25,-3.5
407,20.0,-19.0,3,6.666666666666667,-6.333333333333333
408,14.0,-12.0,2,7.0,-6.0
409,6.0,-4.0,1,6.0,-4.0
410,56.0,-40.0,8,7.0,-5.0
411,6.0,-6.0,1,6.0,-6.0
412,24.0,-19.0,4,6.0,-4.75
413,24.0,-20.0,4,6.0,-5.0
414,30.0,-21.0,5,6.0,-4.2
415,16.0,-14.0,3,5.333333333333333,-4.666666666666667
416,16.0,-12.0,3,5.333333333333333,-4.0
417,38.0,-23.0,7,5.428571428571429,-3.2857142857142856
418,3.0,-4.0,2,1.5,-2.0
420,6.0,-2.0,1,6.0,-2.0
421,14.0,-3.0,4,3.5,-0.75
422,7.0,-6.0,1,7.0,-6.0
423,27.0,-27.0,5,5.4,-5.4
424,3.0,-4.0,1,3.0,-4.0
425,20.0,-15.0,5,4.0,-3.0
426,16.0,-17.0,3,5.333333333333333,-5.666666666666667
427,29.0,-33.0,5,5.8,-6.6
428,17.0,-18.0,5,3.4,-3.6
429,6.0,-4.0,1,6.0,-4.0
430,10.0,-14.0,4,2.5,-3.5
431,21.0,-31.0,6,3.5,-5.166666666666667
432,24.0,-20.0,8,3.0,-2.5
433,5.0,-7.0,3,1.6666666666666667,-2.3333333333333335
434,5.0,-3.0,1,5.0,-3.0
435,22.0,-27.0,6,3.6666666666666665,-4.5
436,10.0,-20.0,3,3.3333333333333335,-6.666666666666667
437,29.0,-42.0,10,2.9,-4.2
438,28.0,-44.0,10,2.8,-4.4
439,21.0,-35.0,6,3.5,-5.833333333333333
440,8.0,-27.0,5,1.6,-5.4
441,11.0,-28.0,4,2.75,-7.0
442,32.0,-73.0,11,2.909090909090909,-6.636363636363637
443,8.0,-33.0,4,2.0,-8.25
444,22.0,-47.0,8,2.75,-5.875
445,8.0,-31.0,4,2.0,-7.75
446,11.0,-46.0,8,1.375,-5.75
447,10.0,-50.0,7,1.4285714285714286,-7.142857142857143
448,14.0,-54.0,8,1.75,-6.75
449,6.0,-31.0,4,1.5,-7.75
450,20.0,-83.0,11,1.8181818181818181,-7.545454545454546
451,10.0,-38.0,4,2.5,-9.5
452,7.0,-36.0,6,1.1666666666666667,-6.0
453,10.0,-60.0,8,1.25,-7.5
455,21.0,-145.0,21,1.0,-6.904761904761905
457,-1.0,-66.0,7,-0.14285714285714285,-9.428571428571429
458,1.0,-6.0,1,1.0,-6.0
459,0.0,-16.0,2,0.0,-8.0
460,5.0,-60.0,8,0.625,-7.5
461,1.0,-37.0,4,0.25,-9.25
462,1.0,-31.0,4,0.25,-7.75
463,-2.0,-54.0,7,-0.2857142857142857,-7.714285714285714
464,-2.0,-26.0,3,-0.6666666666666666,-8.666666666666666
465,-2.0,-29.0,4,-0.5,-7.25
466,-2.0,-62.0,8,-0.25,-7.75
467,0.0,-22.0,3,0.0,-7.333333333333333
468,-3.0,-48.0,6,-0.5,-8.0
469,-3.0,-38.0,5,-0.6,-7.6
470,-5.0,-37.0,5,-1.0,-7.4
471,-1.0,-30.0,4,-0.25,-7.5
472,-9.0,-48.0,5,-1.8,-9.6
473,-1.0,-19.0,3,-0.3333333333333333,-6.333333333333333
474,-5.0,-26.0,4,-1.25,-6.5
475,-8.0,-49.0,7,-1.1428571428571428,-7.0
477,-5.0,-26.0,4,-1.25,-6.5
478,-2.0,-5.0,1,-2.0,-5.0
479,-9.0,-35.0,5,-1.8,-7.0
480,-3.0,-12.0,2,-1.5,-6.0
483,0.0,-12.0,2,0.0,-6.0
484,-8.0,-27.0,3,-2.6666666666666665,-9.0
485,-3.0,-12.0,2,-1.5,-6.0
486,-3.0,-13.0,2,-1.5,-6.5
487,-2.0,-7.0,1,-2.0,-7.0
489,-4.0,-10.0,2,-2.0,-5.0
490,-4.0,-10.0,2,-2.0,-5.0
491,-3.0,-5.0,1,-3.0,-5.0
492,-10.0,-31.0,5,-2.0,-6.2
494,-4.0,-13.0,2,-2.0,-6.5
495,-2.0,-7.0,1,-2.0,-7.0
496,-4.0,-12.0,2,-2.0,-6.0
498,-1.0,-3.0,1,-1.0,-3.0
500,-7.0,-18.0,2,-3.5,-9.0
502,-6.0,-14.0,3,-2.0,-4.666666666666667
506,-5.0,-13.0,3,-1.6666666666666667,-4.333333333333333
507,-1.0,-6.0,1,-1.0,-6.0
510,-5.0,-14.0,3,-1.6666666666666667,-4.666666666666667
511,-2.0,-5.0,1,-2.0,-5.0
512,-2.0,-3.0,1,-2.0,-3.0
513,-9.0,-12.0,1,-9.0,-12.0
514,-4.0,-11.0,2,-2.0,-5.5
515,0.0,-6.0,1,0.0,-6.0
516,-3.0,-6.0,2,-1.5,-3.0
518,-3.0,-8.0,2,-1.5,-4.0
520,-2.0,-5.0,1,-2.0,-5.0
521,-3.0,-1.0,1,-3.0,-1.0
522,-2.0,-2.0,1,-2.0,-2.0
524,-2.0,-2.0,1,-2.0,-2.0
527,-2.0,-5.0,1,-2.0,-5.0
528,-2.0,-6.0,1,-2.0,-6.0
530,-3.0,-6.0,2,-1.5,-3.0
533,-4.0,-1.0,1,-4.0,-1.0
536,-16.0,-20.0,4,-4.0,-5.0
537,-8.0,-26.0,4,-2.0,-6.5
539,-5.0,-4.0,2,-2.5,-2.0
541,-9.0,-14.0,3,-3.0,-4.666666666666667
542,-7.0,-6.0,2,-3.5,-3.0
545,-6.0,-13.0,3,-2.0,-4.333333333333333
547,-1.0,-1.0,1,-1.0,-1.0
548,-4.0,-4.0,2,-2.0,-2.0
549,-1.0,-3.0,1,-1.0,-3.0
553,-4.0,-4.0,2,-2.0,-2.0
554,-2.0,-2.0,1,-2.0,-2.0
556,-2.0,-4.0,2,-1.0,-2.0
558,-1.0,-3.0,1,-1.0,-3.0
559,-7.0,-4.0,2,-3.5,-2.0
561,-1.0,-1.0,1,-1.0,-1.0
562,-6.0,-9.0,3,-2.0,-3.0
563,-2.0,-2.0,1,-2.0,-2.0
564,-2.0,-1.0,1,-2.0,-1.0
565,-3.0,-2.0,1,-3.0,-2.0
566,-7.0,-4.0,3,-2.3333333333333335,-1.3333333333333333
567,-2.0,-2.0,2,-1.0,-1.0
570,-7.0,-4.0,2,-3.5,-2.0
572,-10.0,-3.0,4,-2.5,-0.75
573,-1.0,0.0,1,-1.0,0.0
574,-5.0,-4.0,2,-2.5,-2.0
575,-4.0,1.0,2,-2.0,0.5
576,-1.0,0.0,1,-1.0,0.0
578,-1.0,0.0,1,-1.0,0.0
580,-8.0,-12.0,4,-2.0,-3.0
581,-7.0,-4.0,5,-1.4,-0.8
582,-8.0,-4.0,2,-4.0,-2.0
583,-2.0,-2.0,1,-2.0,-2.0
584,-8.0,0.0,3,-2.6666666666666665,0.0
585,-8.0,-4.0,3,-2.6666666666666665,-1.3333333333333333
586,-1.0,-1.0,1,-1.0,-1.0
587,-10.0,-1.0,2,-5.0,-0.5
588,-2.0,0.0,1,-2.0,0.0
590,-13.0,-3.0,7,-1.8571428571428572,-0.42857142857142855
592,-1.0,0.0,1,-1.0,0.0
593,-2.0,-1.0,1,-2.0,-1.0
594,-2.0,-1.0,1,-2.0,-1.0
595,-3.0,-2.0,1,-3.0,-2.0
596,-19.0,-5.0,5,-3.8,-1.0
598,-7.0,1.0,3,-2.3333333333333335,0.3333333333333333
599,-7.0,2.0,3,-2.3333333333333335,0.6666666666666666
600,-1.0,-1.0,1,-1.0,-1.0
601,-5.0,-7.0,4,-1.25,-1.75
602,-4.0,1.0,2,-2.0,0.5
603,-2.0,0.0,1,-2.0,0.0
604,-1.0,0.0,1,-1.0,0.0
605,-5.0,1.0,4,-1.25,0.25
606,-2.0,1.0,2,-1.0,0.5
607,-1.0,-3.0,1,-1.0,-3.0
608,-5.0,1.0,3,-1.6666666666666667,0.3333333333333333
610,-3.0,1.0,2,-1.5,0.5
611,-15.0,4.0,5,-3.0,0.8
612,-8.0,5.0,4,-2.0,1.25
613,-3.0,-4.0,2,-1.5,-2.0
614,-16.0,18.0,6,-2.6666666666666665,3.0
615,-7.0,2.0,5,-1.4,0.4
616,-1.0,-1.0,2,-0.5,-0.5
617,-18.0,14.0,9,-2.0,1.5555555555555556
618,-9.0,7.0,3,-3.0,2.3333333333333335
619,-13.0,9.0,7,-1.8571428571428572,1.2857142857142858
620,-3.0,2.0,3,-1.0,0.6666666666666666
621,-13.0,22.0,4,-3.25,5.5
622,-8.0,9.0,5,-1.6,1.8
623,-8.0,0.0,6,-1.3333333333333333,0.0
624,-6.0,6.0,3,-2.0,2.0
625,-8.0,23.0,7,-1.1428571428571428,3.2857142857142856
626,-9.0,8.0,6,-1.5,1.3333333333333333
627,-13.0,35.0,8,-1.625,4.375
628,-8.0,38.0,6,-1.3333333333333333,6.333333333333333
630,-13.0,35.0,7,-1.8571428571428572,5.0
631,-1.0,5.0,1,-1.0,5.0
632,-9.0,17.0,5,-1.8,3.4
633,-12.0,37.0,9,-1.3333333333333333,4.111111111111111
635,-13.0,77.0,15,-0.8666666666666667,5.133333333333334
637,-7.0,23.0,6,-1.1666666666666667,3.8333333333333335
638,-6.0,26.0,6,-1.0,4.333333333333333
639,-2.0,8.0,3,-0.6666666666666666,2.6666666666666665
640,-1.0,22.0,6,-0.16666666666666666,3.6666666666666665
641,0.0,6.0,1,0.0,6.0
642,-5.0,54.0,8,-0.625,6.75
643,-3.0,30.0,5,-0.6,6.0
644,-4.0,46.0,7,-0.5714285714285714,6.571428571428571
645,7.0,51.0,7,1.0,7.285714285714286
